position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
459,Lyra Pramuk,Fountain,20 March 2020,"A cappella, Ambient, Post-Minimalism","Choral, Drone, Electroacoustic, Post-Minimalism","androgynous vocals, polyphonic, ethereal, avant-garde, hypnotic, atmospheric, futuristic, surreal","1,316",6,3.38,1wL3qXTeiRKUhEJM1tOf5q
460,Bob Mould,Blue Hearts,25 September 2020,Alternative Rock,"Punk Rock, Power Pop","male vocals, energetic, rhythmic, uplifting, bittersweet, passionate",315,5,3.41,13ioe4Gi99cfMH1glnKOUN
461,The Sorcerers,In Search of the Lost City of the Monkey God,24 January 2020,Ethio-Jazz,"Jazz-Funk, Exotica","instrumental, rhythmic, playful, mellow, psychedelic, spiritual, improvisation",313,3,3.41,2kGJhogMhGMyRiubKx0rlt
462,Vladislav Delay,Rakka,28 February 2020,"Power Noise, Post-Industrial","Drone, Dark Ambient, Glitch, Electro-Industrial, Power Electronics","aggressive, mechanical, rhythmic, heavy, atmospheric, dark, dissonant, apocalyptic",968,9,3.38,1hgCfu2NPk9oHMCzMvQhis
463,Helena Deland,Someone New,16 October 2020,Indie Pop,"Ambient Pop, Singer-Songwriter, Dream Pop","mellow, soothing, female vocals, atmospheric, introspective, rhythmic, melodic, spring",636,8,3.39,5Y4yrUzwEuyAbytsdKFqpc
464,Ripped to Shreds,亂 (Luan),17 April 2020,Death Metal,,"heavy, violence, death, aggressive, male vocals, energetic",327,4,3.40,5zAsYBHZtDo9G64MSMksX8
465,Zaphyre,Lifeforce,17 January 2020,"Hardcore Breaks, Footwork",Atmospheric Drum and Bass,"surreal, atmospheric, rhythmic, sampling, ethereal, energetic, futuristic, chaotic",297,1,3.41,0tiqaoUjSjxC8QZ0N0mc8q
466,Roméo Poirier,Hotel Nota,7 August 2020,"Ambient, Glitch","Tape Music, Tribal Ambient, Ambient Dub, Electroacoustic","atmospheric, sampling, aquatic, minimalistic, mellow, calm, dense",285,4,3.43,2xLW3eZpJa29JiBoDu4qtS
467,Psychonaut 4,Beautyfall,31 October 2020,Depressive Black Metal,,"alcohol, depressive, sad, existential, disturbing, suicide, pessimistic, urban",253,3,3.58,4Lxmk0xdEdLyxgplinLS7z
468,Faidra,Six Voices Inside,21 February 2020,Atmospheric Black Metal,Depressive Black Metal,"sombre, dark, male vocals, cold, atmospheric, melodic, depressive, raw",344,5,3.41,7y03nmllQ9C7gJ9gMa5ord
469,Cloudkicker,Solitude,4 September 2020,"Djent, Progressive Metal","Post-Metal, Post-Rock","technical, rhythmic, complex, dense, progressive, instrumental, heavy",250,2,3.50,1E6340qLPDJ0rMr99rGQrQ
470,Clown Core,Van,23 September 2020,"Experimental Rock, Electronic, Avant-Garde Metal","Avant-Garde Jazz, Cybergrind, Drumstep, Avant-Garde Metal, Jazz-Rock","eclectic, noisy, humorous, playful, aggressive, quirky, manic, chaotic","2,268",18,3.36,7f5AP647DfTSWf0OmZRrPe
471,Sprain,As Lost Through Collision,4 September 2020,"Post-Hardcore, Slowcore","Noise Rock, Post-Rock, Post-Metal","aggressive, dense, male vocals, heavy, dissonant, lethargic, atmospheric, misanthropic","1,229",19,3.38,6wqOfdit6W84Cto4elWAPG
472,Rick Wakeman,The Red Planet,28 June 2020,"Symphonic Prog, Progressive Rock",,"instrumental, concept album, space, passionate, technical, atmospheric, melodic",229,6,3.59,2qDMyXqZkjQSHgP9TU5Zaf
473,Igorrr,Spirituality and Distortion,27 March 2020,"Avant-Garde Metal, Breakcore","Baroque Music, Arabic Folk Music","eclectic, quirky, energetic, female vocals, male vocals, avant-garde, playful, rhythmic","1,766",16,3.36,4hl7ryP7L1SvblrcPRAkpQ
474,Misery Signals,Ultraviolet,7 August 2020,"Melodic Metalcore, Metalcore",Progressive Metal,"male vocals, energetic, melodic, anxious, melancholic, technical, dense, introspective",366,3,3.40,2B4cCLv1ReqoYyE9IljqTj
475,Autechre,SIGN,16 October 2020,"Ambient, Electronic, IDM","Glitch, Progressive Electronic, IDM, Ambient Techno","atmospheric, futuristic, lush, complex, instrumental, mysterious, ethereal, generative music","3,330",34,3.36,1KBFcrlvo6vDVOSrWoYy3K
476,Bohren & der Club of Gore,Patchouli Blue,24 January 2020,Dark Jazz,,"instrumental, atmospheric, nocturnal, melancholic, dark, lonely, calm, soothing","1,915",16,3.37,5NxiBOR66QFIrbqIC52Qus
477,Nihiloxica,Kaloli,12 June 2020,"East African Music, Electronic","Industrial Techno, Kwaito","rhythmic, dissonant, tribal, hypnotic, repetitive, dense, summer, instrumental",598,5,3.39,60zIn86oH8QkyU2ry5z8hc
478,Armagedda,Svindeldjup Ättestup,15 May 2020,Black Metal,,"anti-religious, male vocals, occult, dark, misanthropic, infernal, hateful, atmospheric",349,5,3.39,7F7nF6078QBPeIYN4azXUk
479,Baths,Pop Music / False B-Sides II,29 May 2020,"Glitch Pop, Indietronica","Downtempo, IDM","male vocals, lush, LGBT, uplifting, mellow, warm, uncommon time signatures, rhythmic",344,2,3.40,7CNADHu4cWUHE2b6ESIHCx
480,ThouxanBanFauni,Clairvoyance,21 July 2020,"Trap, Southern Hip Hop","Cloud Rap, Plugg","hedonistic, rhythmic, urban, atmospheric, drugs, boastful, male vocals",540,3,3.39,3ErJTcUCdhLkXikZbQ10UQ
481,Chepang,Chatta,22 May 2020,"Grindcore, Avant-Garde Metal","Free Jazz, Drum and Bass","aggressive, dense, technical, manic, dissonant, chaotic, male vocals, playful",309,1,3.39,26Irrtrk7WqFAaWAjMQPc0
482,Sepultura,Quadra,7 February 2020,"Thrash Metal, Groove Metal","Progressive Metal, Death Metal, Technical Thrash Metal","energetic, male vocals, aggressive, heavy, progressive, concept album, technical, conscious","1,263",15,3.36,0tcLKzf5Rudm66ApoNKpGm
483,CS + Kreme,Snoopy,18 February 2020,Electronic,"Downtempo, Ambient Dub, Illbient, Trip Hop","hypnotic, nocturnal, dark, melancholic, urban, sombre, atmospheric, ethereal",450,1,3.39,3vhFXo3OHKZ9AVFxfJqdzc
484,Other Lives,For Their Love,24 April 2020,"Chamber Folk, Chamber Pop",Indie Folk,"lush, pastoral, male vocals",391,3,3.39,6VIMmT1pdWQxcwh1VPcfZ0
485,Porridge Radio,Every Bad,13 March 2020,"Indie Rock, Post-Punk",Art Rock,"female vocals, anxious, raw, sarcastic, breakup, repetitive, passionate, depressive","2,213",22,3.36,4DN3XbB33kHTJA7HhI0RFI
486,The Dream Syndicate,The Universe Inside,10 April 2020,Psychedelic Rock,"Jazz-Rock, Jam Band","psychedelic, rhythmic, repetitive, improvisation, male vocals",302,8,3.39,1ZGJT9QlSvTps4mm0nSlYu
487,Sweven,The Eternal Resonance,20 March 2020,Progressive Metal,"Death Metal, Progressive Rock, Psychedelic Rock","progressive, male vocals, melancholic, dark, melodic, philosophical, psychedelic, atmospheric","1,141",15,3.36,2btP02uyyxvwnAtJpnOkoJ
488,Choir Boy,Gathering Swans,8 May 2020,"New Romantic, Sophisti-Pop","Synthpop, Jangle Pop, Dream Pop","melancholic, quirky, male vocals, ethereal, hypnotic, nocturnal, atmospheric, dense",799,9,3.37,3VO4Fu1NTkAadM3usPlXnW
489,Cénotaphe,Monte Verità,12 February 2020,Black Metal,Melodic Black Metal,"melancholic, heavy, male vocals, dark, energetic, melodic, aggressive, triumphant",654,8,3.37,06pNF8khh3QzMCTL0LGC9v
490,Zopp,Zopp,10 April 2020,"Canterbury Scene, Jazz Fusion","Avant-Prog, Jazz Fusion","instrumental, atmospheric, progressive, melodic, playful, psychedelic, uncommon time signatures, warm",354,4,3.39,1qTze22BHR1ZO2FhpCfooP
491,The Mountain Goats,The Jordan Lake Sessions: Volumes 1 and 2,4 December 2020,"Singer-Songwriter, Indie Rock",Indie Folk,male vocals,174,2,3.93,4G9484UEPV6RklHYbFv6Pq
492,Pain of Salvation,Panther,28 August 2020,"Progressive Metal, Progressive Rock","Alternative Metal, Electronic","male vocals, atmospheric, melodic, eclectic, introspective, passionate, uncommon time signatures, complex",734,20,3.36,1Y31kS1a9b6tyXA9aAN9Tw
493,Warp Chamber,Implements of Excruciation,27 March 2020,Death Metal,,"male vocals, science fiction, heavy, aggressive, energetic, dense, dark, cold",644,1,3.37,4Qpl6Z4xD4b4m3491PNduE
494,Hällas,Conundrum,31 January 2020,"Progressive Rock, Hard Rock",Heavy Metal,"male vocals, progressive, epic, fantasy, melodic, poetic, atmospheric, mysterious",427,3,3.39,5IsucNK9kq4pubbhETc08U
495,Rocci & Ramirez,Tha Playa$ Manual,8 May 2020,"G-Funk, West Coast Hip Hop, Gangsta Rap","Memphis Rap, Trap, Dirty South","mellow, rhythmic, warm, summer, crime, male vocals, boastful, sampling",421,3,3.38,0sl62xHit6SvrH7tkMVeKU
496,Sufjan Stevens,The Ascension,25 September 2020,"Indietronica, Art Pop","Ambient Pop, Glitch Pop, Progressive Pop, IDM, Synthpop","male vocals, atmospheric, love, melancholic, introspective, existential, lush, anxious","5,890",71,3.34,1tYHjJ50WowcNvDTLdf6Wo
497,Nekrovault,Totenzug: Festering Peregrination,27 March 2020,Death Metal,"Death Doom Metal, Black Metal","ominous, cold, chaotic, dense, heavy, misanthropic, raw, dark",239,1,3.55,4B3LZeI82Edy6GenpPPY0s
498,Redveil,Niagara,25 August 2020,"East Coast Hip Hop, Abstract Hip Hop","Jazz Rap, Trap, Conscious Hip Hop","warm, playful, mellow, energetic, male vocals, sampling, abstract, rhythmic","1,813",13,3.37,3wINP6SbT7TqiaYGo3Lj8f
499,Owen,The Avalanche,19 June 2020,"Singer-Songwriter, Indie Folk","Midwest Emo, Slowcore","breakup, melancholic, introspective, male vocals, lush, sentimental, poetic, winter",577,6,3.37,0ip4EUCgDzCywr3KMNZqQT
500,Rope Sect,The Great Flood,12 August 2020,"Post-Punk, Gothic Rock","Deathrock, Gothic Metal","melancholic, dark, male vocals, ominous, atmospheric, heavy, uplifting, mysterious",265,1,3.42,5I9YP6Dpsnl26irVv4KsQY
501,Polaris,The Death of Me,21 February 2020,"Metalcore, Melodic Metalcore",Djent,"male vocals, angry, heavy, anxious, melodic, sombre, aggressive, energetic",450,4,3.38,415LpbInk4LGm9q9ILX1s1
502,Cocanha,Puput,21 February 2020,Occitan Folk Music,"Polyphonic Chant, A cappella","female vocals, acoustic, polyphonic, repetitive, ritualistic, folklore, psychedelic, minimalistic",274,2,3.39,05mJ5R64bYZzL0MyDkidhA
503,The Soft Pink Truth,Shall We Go On Sinning So That Grace May Increase?,1 May 2020,"Ambient, Ambient Techno","Minimal Techno, Microhouse, New Age, Minimalism","ethereal, sampling, soothing, meditative, spiritual, repetitive, peaceful","1,483",6,3.36,1e3s36bc0Ell9KOKEsf16V
504,Andrea,Ritorno,9 April 2020,Breakbeat,"Atmospheric Drum and Bass, IDM, Ambient, Dubstep","futuristic, sampling, space, atmospheric, lush, instrumental, rhythmic, dense",583,7,3.37,6aQV6urCrGXdd9vUqZCgR8
505,Regarde les hommes tomber,Ascension,28 February 2020,Atmospheric Black Metal,Post-Metal,"dark, nocturnal, male vocals, heavy, epic, sombre, misanthropic, dense",414,2,3.38,4UkT0az7xyvHmVqF6lcCyx
506,vertigoaway,ДЖУНГЛЬНАЯ ВЕДЬМА,6 September 2020,"HexD, Atmospheric Drum and Bass","Jungle, Hardcore Breaks","lobit, instrumental, futuristic, atmospheric, ethereal, noisy",371,2,3.38,0pJNfkIIcoiOpmPe0lE26v
507,Nick Storring,My Magic Dreams Have Lost Their Spell,27 March 2020,"Electroacoustic, Modern Classical","Musique concrète, Ambient, Avant-Garde Jazz, Chamber Music, Third Stream","instrumental, mysterious, surreal, avant-garde, mellow, dense, nocturnal, psychedelic",292,1,3.39,0UiUFt9f3FCSk0paxhkUXa
508,Mateus Aleluia,Olorum,24 July 2020,"Afoxé, Brazilian Folk Music","Jongo, Afro-Jazz, Chamber Folk, Candomblé Music, Yoruba Music","conscious, male vocals, religious, folklore, sentimental, calm, sad, nature",238,1,3.57,2fiHxJmtaxhALNt1FQkN4O
509,Thundercat,It Is What It Is,3 April 2020,"Psychedelic Soul, Neo-Soul, Jazz-Funk","Jazz Fusion, Nu Jazz, Alternative R&B, Synth Funk","playful, lush, psychedelic, warm, sensual, male vocals, mellow, soft","5,685",47,3.34,59GRmAvlGs7KjLizFnV7Y9
510,Special Interest,The Passion Of,19 June 2020,"Synth Punk, Industrial Rock","EBM, Electro-Industrial, Post-Punk, No Wave","aggressive, rhythmic, energetic, noisy, political, mechanical, female vocals, raw","1,079",8,3.36,1A8tZPpBIiYfF1lNFj4QbR
511,Moses Boyd,Dark Matter,14 February 2020,"Nu Jazz, Afro-Jazz","UK Garage, Jazz Fusion","atmospheric, rhythmic, improvisation, male vocals, female vocals, progressive, playful, nocturnal",735,9,3.37,4XRA7yDYWSkO5BMvZinESW
512,Rav x KB x Scuare,SKIN,26 February 2020,Abstract Hip Hop,"Jazz Rap, Boom Bap, Cloud Rap, Lo-Fi Hip Hop","introspective, male vocals, mellow, sampling, bittersweet, melancholic, breakup, playful",830,9,3.36,3KQROYSYFLvIwmDorGsV2w
513,Sea Oleena,Weaving a Basket,31 October 2020,"Ambient Pop, Psychedelic Folk","Ambient, Slowcore, Dream Pop, New Age","ethereal, soft, atmospheric, calm, female vocals, melancholic, spring, peaceful",264,1,3.48,6y7B7Ovp6v6X7hNRBw1mg5
514,Vatican Shadow,Persian Pillars of the Gasoline Era,18 September 2020,"Industrial Techno, Ambient Techno","Ambient Dub, Ambient Techno","dark, rhythmic, atmospheric, martial, ominous, instrumental, repetitive, suspenseful",497,4,3.37,1HqCXxRYheeYw9cxhq6RSX
515,Stuck,Change Is Bad,3 April 2020,"Post-Punk, Post-Hardcore, Art Punk",Noise Rock,"male vocals, noisy, raw, atonal, uncommon time signatures, energetic, dissonant, quirky",372,1,3.37,2KKzHSc5WIRVqoTlSOjR3F
516,Freeze Corleone,LMF,11 September 2020,"French Hip Hop, Trap, Hardcore Hip Hop","Political Hip Hop, UK Drill, Cloud Rap","cryptic, nocturnal, sombre, anxious, male vocals, drugs, ominous, crime",326,2,3.37,7zrUnXByeOKHbXY3fyn6vz
517,Hexecutor,Beyond Any Human Conception of Knowledge...,25 September 2020,Thrash Metal,"Black Metal, Heavy Metal, Speed Metal","melodic, male vocals, energetic",231,3,3.55,0OviDwvisA2NwX1tSgYws5
518,Nazar,Guerrilla,13 March 2020,"Kuduro, Post-Industrial","Deconstructed Club, Sound Collage, Batida, Spoken Word, Outsider House","war, political, dense, mechanical, rhythmic, apocalyptic, repetitive, dark",764,2,3.36,7u8dCtwdicIaDVBjNlqFAP
519,Kawir,Adrasteia,10 January 2020,Pagan Black Metal,Melodic Black Metal,"male vocals, aggressive, dark, melodic, heavy, epic, folklore",421,2,3.37,6dYElmT43XL3hARodY6zVT
520,Devi McCallion & Katie Dey,Magic Fire Brain,13 September 2020,"Electropop, Glitch Pop","Electro-Industrial, Glitch Pop, Post-Industrial","futuristic, dark, melodic, mechanical, female vocals, lethargic, LGBT, atmospheric",428,5,3.34,0kkH0fgthRpBo4mf2hJVyb
521,Fates Warning,Long Day Good Night,6 November 2020,Progressive Metal,"Progressive Rock, Heavy Metal","male vocals, longing, introspective, progressive, sombre, complex, melodic, depressive",390,8,3.37,3ZHBYzrKH3mPBHmr70vV0r
522,Liturgy,Origin of the Alimonies,20 November 2020,"Avant-Garde Metal, Black Metal, Chamber Music","Glitch, Totalism","female vocals, avant-garde, concept album, LGBT, spiritual, dense, opera, epic","2,785",27,3.31,5Q84MVz6dS62QsAzBiFTwY
523,Sorry,925,27 March 2020,"Indie Rock, Post-Punk","Art Punk, Dance-Punk","female vocals, bittersweet, eclectic, nocturnal, male vocals, dark, deadpan, drugs","1,168",8,3.35,1x4UFeq7sIZohSXgitqWXp
524,Ulla,Tumbling Towards a Wall,16 January 2020,Ambient,"Glitch, Ambient Dub","soft, ethereal, instrumental, meditative, atmospheric, repetitive, warm, minimalistic",797,7,3.36,4typKG5HG3aKrZTcTUs5gR
525,Pejzaż,Blues,27 March 2020,Deep House,,"sampling, melancholic, female vocals, rhythmic, sensual, repetitive, nocturnal, warm",317,2,3.38,4jfDUasTuvXb7rLWKeXACF
526,Tyler Childers,Long Violent History,18 September 2020,"Appalachian Folk Music, Old-Time",Bluegrass,"instrumental, warm, mellow, pastoral, peaceful, lush, soothing, summer",274,4,3.42,6mnyZZR498NtFOkjGfGl8s
527,Bada,Bada,10 April 2020,"Drone, Experimental Rock, Post-Rock","Post-Rock, Noise Rock, Dark Ambient, Krautrock","instrumental, ethereal, repetitive, atmospheric, sombre, mechanical, mysterious, suspenseful",346,2,3.37,13S9Ud9Cr1q2PuTG5deVxB
528,Adrian Younge & Ali Shaheed Muhammad,Jazz Is Dead 001,20 March 2020,Jazz-Funk,Samba-jazz,"uncommon time signatures, mellow, warm, technical, instrumental",260,1,3.40,02KoSNAnxGaOMXXRS16cZJ
529,Machine Girl,U-Void Synthesizer,26 February 2020,Digital Hardcore,"Electro-Industrial, Cybergrind, Hardcore Breaks","chaotic, manic, aggressive, energetic, rhythmic, androgynous vocals, noisy, heavy","3,410",23,3.32,2Hao6BBoElsB9A3JFeSo9n
530,Marjorie -W.C Sinclair,Marjorie -W.C. Sinclair,28 October 2020,Detroit Trap,"Future Funk, Hyphy, Mobb Music, Cloud Rap, Nerdcore Hip Hop","sexual, drugs, deadpan, vulgar, hedonistic, quirky, party, humorous",745,9,3.32,2o6pHp8ix0Sc3kGHrAIiWZ
531,Turia,Degen van licht,14 February 2020,Atmospheric Black Metal,Ambient,"female vocals, atmospheric, cold, winter, melodic, dark, sombre, nature",525,2,3.36,0oNWt6BZ0E27LGwi0sYDnH
532,Honey Harper,Starmaker,6 March 2020,"Alt-Country, Singer-Songwriter","Chamber Pop, Dream Pop","atmospheric, bittersweet, ethereal, soothing, melancholic, mellow, male vocals, soft",368,8,3.36,6zKR36ksYwGRtH0xEAPrOG
533,Speaker Music,Black Nationalist Sonic Weaponry,19 June 2020,"Post-Industrial, Industrial Techno, IDM","Spoken Word, Sound Collage, Footwork, IDM, Dark Ambient","political, philosophical, rhythmic, sampling, avant-garde, surreal, concept album, martial",314,,3.36,5MXGJGaTqQ2P3QgOX15LbV
534,brakence,Punk2,26 March 2020,"Emo Rap, Alternative R&B, Alt-Pop","Emo-Pop, Hyperpop, Digicore, Trap","male vocals, LGBT, raw, melodic, sexual, introspective, rhythmic, bittersweet",870,7,3.32,5vXLLAWKw01J4GnT3qOcdv
535,BC Camplight,Shortly After Takeoff,24 April 2020,"Art Rock, Art Pop","Psychedelic Pop, Chamber Pop","psychedelic, humorous, quirky, male vocals, eclectic, alienation, introspective, deadpan",341,6,3.37,7wM9ZPaxl06eMfVnzjT7ZM
536,16,Dream Squasher,5 June 2020,Sludge Metal,"Doom Metal, Post-Hardcore","depressive, pessimistic, drugs, heavy, energetic, male vocals, sarcastic, sombre",245,3,3.47,3xWbfhKxXeHM5dy9qtkbEE
537,Fuubutsushi,Fuubutsushi (風物詩),29 September 2020,ECM Style Jazz,"Ambient, Post-Minimalism","warm, mellow, calm, atmospheric, soothing, autumn",227,1,3.58,5hHBbAgkIY5dSL68oHIweT
538,Tennis,Swimmer,14 February 2020,Indie Pop,"Dream Pop, Twee Pop, Soft Rock","sentimental, romantic, female vocals, longing, soothing, bittersweet, lush, love","3,024",24,3.33,3JokEJqnUVRBhZvP2Olbjp
539,Victoria Monét,Jaguar,7 August 2020,Contemporary R&B,"Neo-Soul, Dance-Pop, Funk","sexual, female vocals, warm, playful, lush, nocturnal, rhythmic, hedonistic",590,3,3.36,6aW67R0sshdUwtbJEG2uQR
540,Plini,Impulse Voices,27 November 2020,"Progressive Metal, Progressive Rock","Jazz Fusion, Djent","instrumental, complex, technical, progressive, cold, atmospheric, heavy, aggressive",341,4,3.37,36vhZCfOCcpgEk7tXWBUdZ
541,Dark Fortress,Spectres From the Old World,28 February 2020,Melodic Black Metal,Progressive Metal,"male vocals, uncommon time signatures, dark, cold",390,7,3.36,3R2TECufQbVsPAR37wzBNT
542,Roly Porter,Kistvaen,5 June 2020,Dark Ambient,"Drone, Ritual Ambient","dark, death, mysterious, ritualistic, spiritual, apocalyptic, dense, atmospheric",353,2,3.37,2FyQ190yTNtBb54jvQzs80
543,ROME,The Lone Furrow,28 August 2020,Neofolk,"Martial Industrial, Poetry","male vocals, dark, martial, poetic, melodic, cold, suspenseful",376,3,3.36,4bTnSTxULBlxo5inCgCV1A
544,Herbario,Después de las palabras,25 January 2020,Indie Pop,"Jangle Pop, Post-Punk, Dream Pop","ethereal, sentimental, male vocals, atmospheric, lush, melodic, aquatic, bittersweet",276,3,3.41,20UGRaN9KEDeC41eQZqMGH
545,Katavasia,Magnus Venator,4 September 2020,Melodic Black Metal,Heavy Metal,"heavy, fantasy, melodic, mythology, male vocals, ominous",243,9,3.51,291nXUyqGReRd6Hz1SLQoZ
546,Chance de la Soul CHANCE デラソウル,Besides,6 March 2020,Future Funk,"French House, Plunderphonics","uplifting, sampling, party, happy, playful, rhythmic, psychedelic, lush",615,6,3.35,3F2tTH53EUMg7EN0SoNAtE
547,Working Men's Club,Working Men's Club,2 October 2020,"Synthpop, Dance-Punk, New Rave","Alternative Dance, Post-Punk, New Wave, EBM, House","male vocals, rhythmic, mechanical, cryptic, melodic, atmospheric",486,3,3.35,4Uzll2pB5SnmC0rulgDHyB
548,Buscabulla,Regresa,8 May 2020,"Synthpop, Latin Electronic, Chillwave","Hypnagogic Pop, Sophisti-Pop, Chillwave","female vocals, tropical, mellow, anxious, lethargic, psychedelic, rhythmic, quirky",418,3,3.36,18xOW1VhQWVgnQH9CGi9Rp
549,Cleo Sol,Rose in the Dark,27 March 2020,"Neo-Soul, Contemporary R&B","Smooth Soul, Sophisti-Pop, Psychedelic Soul, Alternative R&B","optimistic, mellow, female vocals, warm, soothing, calm, melodic, love",361,2,3.36,4o5dzQHDzmBBc4Z3jSWVR9
550,Caribou,Suddenly,28 February 2020,Indietronica,"Deep House, UK Funky","sampling, male vocals, rhythmic, calm, sentimental, mellow, playful, introspective","3,697",29,3.33,4wSb7OhVUzw3u76lta9fJw
551,Waxahatchee,Saint Cloud,27 March 2020,"Singer-Songwriter, Alt-Country","Americana, Indie Pop, Pop Rock","warm, female vocals, introspective, melancholic, love, bittersweet, breakup, poetic","2,881",34,3.32,04HMMwLmjkftjWy7xc6Bho
552,Food House,Food House,29 October 2020,"Hyperpop, Electronic Dance Music","Future Bass, Pop Rap, Electro House","androgynous vocals, manic, LGBT, humorous, chaotic, playful, rebellious, rhythmic","2,509",23,3.30,3JBuWWY8OCHXMcQz5xxxCr
553,The Mountain Goats,Songs for Pierre Chuvin,10 April 2020,"Singer-Songwriter, Indie Folk, Contemporary Folk",,"lo-fi, poetic, male vocals, raw, warm, acoustic, sparse, passionate","1,147",8,3.34,6mO1tSf7N2BXxAcGrW9Mt4
554,Elder,Omens,24 April 2020,"Progressive Rock, Heavy Psych","Stoner Rock, Psychedelic Rock","male vocals, progressive, psychedelic, melodic, atmospheric, epic, uplifting, warm","1,401",17,3.34,5bsWvIa3jrWZtWtcn58UBl
555,Calligram,The Eye Is the First Circle,10 April 2020,"Black Metal, Blackened Crust, Crust Punk","Sludge Metal, D-Beat","male vocals, heavy, atmospheric, chaotic, dense, aggressive, sombre, dark",310,2,3.35,1aIfblgcZLRgyi6ityAg5G
556,Open Mike Eagle,"Anime, Trauma and Divorce",16 October 2020,Abstract Hip Hop,"Nerdcore Hip Hop, Jazz Rap, Conscious Hip Hop, Alternative R&B, Neo-Soul","humorous, introspective, breakup, male vocals, bittersweet, melancholic, depressive, passionate","2,491",22,3.33,23SV7P5U8oF3EJfkdW08wO
557,Actress,Karma & Desire,23 October 2020,"Microhouse, Ambient","Ambient House, Outsider House, IDM","mellow, nocturnal, futuristic, mysterious, surreal, atmospheric, minimalistic, calm","1,237",8,3.34,5tDW2Im2auURmW8IOA8dQ1
558,Revenge,Strike.Smother.Dehumanize,22 May 2020,War Metal,Grindcore,"aggressive, chaotic, male vocals, raw, noisy, infernal, heavy, martial",527,4,3.32,3Z7lAPkfIKgSnffUHMC9z3
559,Westerman,Your Hero Is Not Dead,5 June 2020,"Art Pop, Sophisti-Pop","Dream Pop, Ambient Pop, Alt-Pop","male vocals, lush, mellow, warm",545,5,3.34,45gjNMd3mAP0zyTQMOQdGk
560,Ada Rook,"2,020 Knives",31 May 2020,"Electro-Industrial, Post-Industrial","Electroclash, Glitch Pop, Electropop, Noise Pop","female vocals, anxious, introspective, cold, chaotic, aggressive, alienation, mechanical",531,6,3.32,3CsCW2sfSTAgsiZF0zSEcB
561,SahBabii,Barnacles,8 July 2020,"Trap, Southern Hip Hop, Cloud Rap","Pop Rap, Plugg, PluggnB","sexual, humorous, melodic, mellow, aquatic, calm, ethereal, crime",722,3,3.34,1oETzMX4n5eWGZhrBbjNgw
562,AceMoMa,A New Dawn,29 January 2020,"Drum and Bass, Techno, House","Outsider House, Jungle, Techno, Deep House","energetic, repetitive, nocturnal, urban, party, rhythmic, instrumental",442,5,3.36,2JWa3v8XI7Fj88tAUshm6W
563,Katie Gately,Loom,14 February 2020,"Art Pop, Electronic, Electroacoustic","Neoclassical Darkwave, Post-Industrial","mysterious, cold, dark, female vocals, atmospheric, ethereal, death, nocturnal","1,035",11,3.34,2gWGiNp10JRlsP0wnkJqJf
564,Mrs. Piss,Self-Surgery,29 May 2020,"Noise Rock, Sludge Metal","Doom Metal, Post-Hardcore, Deathrock","female vocals, raw, ominous, dark, noisy, lo-fi, heavy, aggressive",817,4,3.34,5AXqrGlN5HqydZftOZbMiX
565,Daoko,Anima,24 June 2020,"Japanese Hip Hop, J-Pop","Electropop, Pop Rap","female vocals, atmospheric, mellow, melancholic, urban, eclectic, playful, calm",408,1,3.35,7xA4SEecXKGUino9FBJ5Lm
566,Rose City Band,Summerlong,15 May 2020,"Country Rock, Neo-Psychedelia","Alt-Country, Psychedelic Rock, Jam Band","mellow, psychedelic, male vocals, peaceful, pastoral, summer, uplifting, warm",314,10,3.36,2xbuO6C2TK9hjQZFMi56Pf
567,Kvelertak,Splid,14 February 2020,"Hardcore Punk, Black 'n' Roll",Hard Rock,"male vocals, heavy, energetic, melodic, passionate, rebellious, aggressive, dense","1,263",15,3.33,2pWZs59DuDL7ZTpRjjRq65
568,Spirit Possession,Spirit Possession,24 July 2020,Black Metal,"Speed Metal, Thrash Metal","chaotic, ominous, occult, raw, male vocals",495,4,3.35,4C3OTSuGTxlzKJdHg2zxQ0
569,Steve Roach,Tomorrow,23 October 2020,"Berlin School, Space Ambient",New Age,"meditative, space, atmospheric, calm, soothing, instrumental, progressive, futuristic",375,3,3.35,59euxAFHDHT6PpUArqo2y5
570,Skeleton,Skeleton,10 July 2020,"Hardcore Punk, Black Metal","Black Metal, Thrash Metal","male vocals, aggressive, heavy, melodic",294,,3.36,28n6KbmrKdyBYnJ7qURoxB
571,Deerhoof,Future Teenage Cave Artists,29 May 2020,"Art Pop, Indie Rock, Neo-Psychedelia","Noise Pop, Neo-Psychedelia, Experimental Rock, Math Rock","noisy, female vocals, melodic, abstract, eclectic, psychedelic, surreal, uncommon time signatures","1,701",16,3.33,4I9skhRTov4hKAxAgoclt3
572,I DONT KNOW HOW BUT THEY FOUND ME,RAZZMATAZZ,23 October 2020,"Synthpop, New Wave","Pop Rock, Indie Pop","male vocals, anthemic, melodic, bittersweet, nocturnal, love, passionate, sarcastic",808,11,3.32,7q8hYYZgsIQCXibLzwiPll
